,Indicator,Country,Date,value
838,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-04-23,1.0
839,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-04-23,8.0
840,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-04-23,20.0
841,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-04-23,1.0
842,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-04-23,1.0
843,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-04-23,4.0
844,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-04-24,3576.0
845,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-04-24,10212.0
846,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-04-24,12313.0
847,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-04-24,1.0
848,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-04-24,8.0
849,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-04-24,20.0
850,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-04-24,1.0
851,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-04-24,1.0
852,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-04-24,4.0
853,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-04-27,3585.0
854,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-04-27,10212.0
855,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-04-27,12362.0
856,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-04-27,1.0
857,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-04-27,8.0
858,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-04-27,20.0
859,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-04-27,1.0
860,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-04-27,1.0
861,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-04-27,4.0
862,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-04-28,3584.0
863,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-04-28,10322.0
864,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-04-28,12371.0
865,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-04-28,1.0
866,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-04-28,8.0
867,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-04-28,20.0
868,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-04-28,1.0
869,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-04-28,1.0
870,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-04-28,4.0
871,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-04-30,3581.0
872,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-04-30,10322.0
873,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-04-30,12387.0
874,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-04-30,1.0
875,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-04-30,8.0
876,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-04-30,20.0
877,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-04-30,1.0
878,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-04-30,1.0
879,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-04-30,4.0
880,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-01,3578.0
881,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-01,10322.0
882,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-01,12398.0
883,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-01,1.0
884,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-01,8.0
885,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-01,20.0
886,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-01,1.0
887,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-01,1.0
888,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-01,4.0
889,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-04,3591.0
890,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-04,10322.0
891,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-04,12426.0
892,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-04,1.0
893,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-04,8.0
894,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-04,20.0
895,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-04,1.0
896,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-04,1.0
897,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-04,4.0
898,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-05,3589.0
899,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-05,10507.0
900,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-05,12440.0
901,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-05,1.0
902,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-05,8.0
903,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-05,20.0
904,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-05,1.0
905,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-05,1.0
906,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-05,4.0
907,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-06,3589.0
908,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-06,10564.0
909,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-06,12440.0
910,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-06,1.0
911,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-06,8.0
912,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-06,20.0
913,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-06,1.0
914,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-06,1.0
915,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-06,4.0
916,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-07,3592.0
917,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-07,10564.0
918,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-07,12470.0
919,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-07,1.0
920,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-07,8.0
921,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-07,20.0
922,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-07,1.0
923,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-07,1.0
924,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-07,4.0
925,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-08,3592.0
926,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-08,10564.0
927,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-08,12492.0
928,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-08,1.0
929,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-08,8.0
930,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-08,20.0
931,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-08,1.0
932,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-08,1.0
933,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-08,4.0
934,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-11,3599.0
935,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-11,10604.0
936,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-11,12519.0
937,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-11,1.0
938,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-11,8.0
939,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-11,20.0
940,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-11,1.0
941,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-11,1.0
942,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-11,4.0
943,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-12,3597.0
944,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-12,10604.0
945,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-12,12523.0
946,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-12,1.0
947,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-12,8.0
948,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-12,20.0
949,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-12,1.0
950,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-12,1.0
951,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-12,4.0
952,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-13,3599.0
953,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-13,12519.0
954,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-13,10604.0
955,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-13,1.0
956,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-13,8.0
957,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-13,20.0
958,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-13,1.0
959,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-13,1.0
960,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-13,4.0
961,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-15,3619.0
962,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-15,10604.0
963,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-15,12540.0
964,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-05-15,1.0
965,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-15,1.0
966,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-15,8.0
967,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-15,20.0
968,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-15,1.0
969,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-05-15,1.0
970,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-05-15,4.0
971,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-05-14,3615.0
972,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-05-14,10604.0
973,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-05-14,12536.0
974,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-05-14,1.0
975,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-05-14,1.0
976,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-05-14,8.0
977,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-05-14,20.0
978,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-05-14,1.0
