,Indicator,Country,Date,value
13828,Number of confirmed Ebola cases in the last 21 days,Sierra Leone,2015-09-16,7.0
13829,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-16,3953.0
13830,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-16,10666.0
13837,Cumulative number of confirmed Ebola cases,Italy,2015-09-16,1.0
13838,Cumulative number of probable Ebola cases,Italy,2015-09-16,0.0
13839,Cumulative number of suspected Ebola cases,Italy,2015-09-16,0.0
13840,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-16,0.0
13841,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-16,1.0
13842,Cumulative number of confirmed Ebola cases,United Kingdom,2015-09-16,1.0
13843,Cumulative number of probable Ebola cases,United Kingdom,2015-09-16,0.0
13844,Cumulative number of suspected Ebola cases,United Kingdom,2015-09-16,0.0
13845,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-16,0.0
13846,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-16,1.0
13847,Cumulative number of confirmed Ebola cases,Mali,2015-09-16,7.0
13848,Cumulative number of probable Ebola cases,Mali,2015-09-16,1.0
13849,Cumulative number of suspected Ebola cases,Mali,2015-09-16,0.0
13850,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-16,6.0
13851,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-16,8.0
13852,Cumulative number of confirmed Ebola cases,Nigeria,2015-09-16,19.0
13853,Cumulative number of probable Ebola cases,Nigeria,2015-09-16,1.0
13854,Cumulative number of suspected Ebola cases,Nigeria,2015-09-16,0.0
13855,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-16,20.0
13856,Cumulative number of confirmed Ebola cases,Senegal,2015-09-16,1.0
13857,Cumulative number of probable Ebola cases,Senegal,2015-09-16,0.0
13858,Cumulative number of suspected Ebola cases,Senegal,2015-09-16,0.0
13859,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-16,1.0
13860,Cumulative number of confirmed Ebola cases,Spain,2015-09-16,1.0
13861,Cumulative number of probable Ebola cases,Spain,2015-09-16,0.0
13862,Cumulative number of suspected Ebola cases,Spain,2015-09-16,0.0
13863,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-16,1.0
13864,Cumulative number of confirmed Ebola cases,United States of America,2015-09-16,4.0
13865,Cumulative number of probable Ebola cases,United States of America,2015-09-16,0.0
13866,Cumulative number of suspected Ebola cases,United States of America,2015-09-16,0.0
13867,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-16,4.0
13868,Cumulative number of confirmed Ebola deaths,Nigeria,2015-09-16,7.0
13869,Cumulative number of probable Ebola deaths,Nigeria,2015-09-16,1.0
13870,Cumulative number of suspected Ebola deaths,Nigeria,2015-09-16,0.0
13871,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-16,8.0
13872,Cumulative number of confirmed Ebola deaths,Senegal,2015-09-16,0.0
13873,Cumulative number of probable Ebola deaths,Senegal,2015-09-16,0.0
13874,Cumulative number of suspected Ebola deaths,Senegal,2015-09-16,0.0
13875,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-16,0.0
13876,Cumulative number of confirmed Ebola deaths,Spain,2015-09-16,0.0
13877,Cumulative number of probable Ebola deaths,Spain,2015-09-16,0.0
13878,Cumulative number of suspected Ebola deaths,Spain,2015-09-16,0.0
13879,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-16,0.0
13880,Cumulative number of confirmed Ebola deaths,United States of America,2015-09-16,1.0
13881,Cumulative number of probable Ebola deaths,United States of America,2015-09-16,0.0
13882,Cumulative number of suspected Ebola deaths,United States of America,2015-09-16,0.0
13883,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-16,1.0
13884,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-17,10666.0
13885,Cumulative number of confirmed Ebola cases,Liberia,2015-09-17,3151.0
13886,Cumulative number of probable Ebola cases,Liberia,2015-09-17,1879.0
13887,Cumulative number of suspected Ebola cases,Liberia,2015-09-17,5636.0
13888,Cumulative number of confirmed Ebola cases,Sierra Leone,2015-09-17,8704.0
13889,Cumulative number of probable Ebola cases,Sierra Leone,2015-09-17,287.0
13890,Cumulative number of suspected Ebola cases,Sierra Leone,2015-09-17,4788.0
13891,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-17,3955.0
13892,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-17,2530.0
13893,Cumulative number of probable Ebola deaths,Guinea,2015-09-17,452.0
13894,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-17,13779.0
13895,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-09-17,3589.0
13896,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-09-17,158.0
13897,Cumulative number of confirmed Ebola deaths,Guinea,2015-09-17,2078.0
13898,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-17,4806.0
13899,Cumulative number of probable Ebola deaths,Sierra Leone,2015-09-17,208.0
13900,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-17,3794.0
13901,Cumulative number of confirmed Ebola cases,Guinea,2015-09-17,3338.0
13902,Cumulative number of probable Ebola cases,Guinea,2015-09-17,452.0
13903,Cumulative number of suspected Ebola cases,Guinea,2015-09-17,4.0
13909,Cumulative number of confirmed Ebola cases,Italy,2015-09-17,1.0
13910,Cumulative number of probable Ebola cases,Italy,2015-09-17,0.0
13911,Cumulative number of suspected Ebola cases,Italy,2015-09-17,0.0
13912,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-17,0.0
13913,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-17,1.0
13914,Cumulative number of confirmed Ebola cases,United Kingdom,2015-09-17,1.0
13915,Cumulative number of probable Ebola cases,United Kingdom,2015-09-17,0.0
13916,Cumulative number of suspected Ebola cases,United Kingdom,2015-09-17,0.0
13917,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-17,0.0
13918,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-17,1.0
13919,Cumulative number of confirmed Ebola cases,Mali,2015-09-17,7.0
13920,Cumulative number of probable Ebola cases,Mali,2015-09-17,1.0
13921,Cumulative number of suspected Ebola cases,Mali,2015-09-17,0.0
13922,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-17,6.0
13923,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-17,8.0
13924,Cumulative number of confirmed Ebola cases,Nigeria,2015-09-17,19.0
13925,Cumulative number of probable Ebola cases,Nigeria,2015-09-17,1.0
13926,Cumulative number of suspected Ebola cases,Nigeria,2015-09-17,0.0
13927,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-17,20.0
13928,Cumulative number of confirmed Ebola cases,Senegal,2015-09-17,1.0
13929,Cumulative number of probable Ebola cases,Senegal,2015-09-17,0.0
13930,Cumulative number of suspected Ebola cases,Senegal,2015-09-17,0.0
13931,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-17,1.0
13932,Cumulative number of confirmed Ebola cases,Spain,2015-09-17,1.0
13933,Cumulative number of probable Ebola cases,Spain,2015-09-17,0.0
13934,Cumulative number of suspected Ebola cases,Spain,2015-09-17,0.0
13935,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-17,1.0
13936,Cumulative number of confirmed Ebola cases,United States of America,2015-09-17,4.0
13937,Cumulative number of probable Ebola cases,United States of America,2015-09-17,0.0
13938,Cumulative number of suspected Ebola cases,United States of America,2015-09-17,0.0
13939,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-17,4.0
13940,Cumulative number of confirmed Ebola deaths,Nigeria,2015-09-17,7.0
13941,Cumulative number of probable Ebola deaths,Nigeria,2015-09-17,1.0
13942,Cumulative number of suspected Ebola deaths,Nigeria,2015-09-17,0.0
13943,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-17,8.0
13944,Cumulative number of confirmed Ebola deaths,Senegal,2015-09-17,0.0
13945,Cumulative number of probable Ebola deaths,Senegal,2015-09-17,0.0
13946,Cumulative number of suspected Ebola deaths,Senegal,2015-09-17,0.0
13947,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-17,0.0
13948,Cumulative number of confirmed Ebola deaths,Spain,2015-09-17,0.0
13949,Cumulative number of probable Ebola deaths,Spain,2015-09-17,0.0
13950,Cumulative number of suspected Ebola deaths,Spain,2015-09-17,0.0
13951,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-17,0.0
13952,Cumulative number of confirmed Ebola deaths,United States of America,2015-09-17,1.0
13953,Cumulative number of probable Ebola deaths,United States of America,2015-09-17,0.0
13954,Cumulative number of suspected Ebola deaths,United States of America,2015-09-17,0.0
13955,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-17,1.0
13956,Cumulative number of probable Ebola deaths,Guinea,2015-09-18,452.0
13957,"Cumulative number of confirmed, probable and suspected Ebola cases",Liberia,2015-09-18,10666.0
13958,"Cumulative number of confirmed, probable and suspected Ebola cases",Sierra Leone,2015-09-18,13785.0
13959,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-09-18,158.0
13960,"Cumulative number of confirmed, probable and suspected Ebola cases",Guinea,2015-09-18,3794.0
13961,Cumulative number of confirmed Ebola cases,Liberia,2015-09-18,3151.0
13962,Cumulative number of confirmed Ebola cases,Sierra Leone,2015-09-18,8704.0
13963,Cumulative number of probable Ebola cases,Liberia,2015-09-18,1879.0
13964,Cumulative number of suspected Ebola cases,Liberia,2015-09-18,5636.0
13965,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-18,4806.0
13966,Cumulative number of probable Ebola cases,Sierra Leone,2015-09-18,287.0
13967,Cumulative number of suspected Ebola cases,Sierra Leone,2015-09-18,4794.0
13968,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-18,3955.0
13969,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-09-18,3589.0
13970,Cumulative number of probable Ebola deaths,Sierra Leone,2015-09-18,208.0
13971,Cumulative number of confirmed Ebola cases,Guinea,2015-09-18,3339.0
13972,Cumulative number of probable Ebola cases,Guinea,2015-09-18,452.0
13973,Cumulative number of suspected Ebola cases,Guinea,2015-09-18,3.0
13974,"Cumulative number of confirmed, probable and suspected Ebola deaths",Guinea,2015-09-18,2531.0
13975,Cumulative number of confirmed Ebola deaths,Guinea,2015-09-18,2079.0
13981,Cumulative number of confirmed Ebola cases,Italy,2015-09-18,1.0
13982,Cumulative number of probable Ebola cases,Italy,2015-09-18,0.0
13983,Cumulative number of suspected Ebola cases,Italy,2015-09-18,0.0
13984,"Cumulative number of confirmed, probable and suspected Ebola deaths",Italy,2015-09-18,0.0
13985,"Cumulative number of confirmed, probable and suspected Ebola cases",Italy,2015-09-18,1.0
13986,Cumulative number of confirmed Ebola cases,United Kingdom,2015-09-18,1.0
13987,Cumulative number of probable Ebola cases,United Kingdom,2015-09-18,0.0
13988,Cumulative number of suspected Ebola cases,United Kingdom,2015-09-18,0.0
13989,"Cumulative number of confirmed, probable and suspected Ebola deaths",United Kingdom,2015-09-18,0.0
13990,"Cumulative number of confirmed, probable and suspected Ebola cases",United Kingdom,2015-09-18,1.0
13991,Cumulative number of confirmed Ebola cases,Mali,2015-09-18,7.0
13992,Cumulative number of probable Ebola cases,Mali,2015-09-18,1.0
13993,Cumulative number of suspected Ebola cases,Mali,2015-09-18,0.0
13994,"Cumulative number of confirmed, probable and suspected Ebola deaths",Mali,2015-09-18,6.0
13995,"Cumulative number of confirmed, probable and suspected Ebola cases",Mali,2015-09-18,8.0
13996,Cumulative number of confirmed Ebola cases,Nigeria,2015-09-18,19.0
13997,Cumulative number of probable Ebola cases,Nigeria,2015-09-18,1.0
13998,Cumulative number of suspected Ebola cases,Nigeria,2015-09-18,0.0
13999,"Cumulative number of confirmed, probable and suspected Ebola cases",Nigeria,2015-09-18,20.0
14000,Cumulative number of confirmed Ebola cases,Senegal,2015-09-18,1.0
14001,Cumulative number of probable Ebola cases,Senegal,2015-09-18,0.0
14002,Cumulative number of suspected Ebola cases,Senegal,2015-09-18,0.0
14003,"Cumulative number of confirmed, probable and suspected Ebola cases",Senegal,2015-09-18,1.0
14004,Cumulative number of confirmed Ebola cases,Spain,2015-09-18,1.0
14005,Cumulative number of probable Ebola cases,Spain,2015-09-18,0.0
14006,Cumulative number of suspected Ebola cases,Spain,2015-09-18,0.0
14007,"Cumulative number of confirmed, probable and suspected Ebola cases",Spain,2015-09-18,1.0
14008,Cumulative number of confirmed Ebola cases,United States of America,2015-09-18,4.0
14009,Cumulative number of probable Ebola cases,United States of America,2015-09-18,0.0
14010,Cumulative number of suspected Ebola cases,United States of America,2015-09-18,0.0
14011,"Cumulative number of confirmed, probable and suspected Ebola cases",United States of America,2015-09-18,4.0
14012,Cumulative number of confirmed Ebola deaths,Nigeria,2015-09-18,7.0
14013,Cumulative number of probable Ebola deaths,Nigeria,2015-09-18,1.0
14014,Cumulative number of suspected Ebola deaths,Nigeria,2015-09-18,0.0
14015,"Cumulative number of confirmed, probable and suspected Ebola deaths",Nigeria,2015-09-18,8.0
14016,Cumulative number of confirmed Ebola deaths,Senegal,2015-09-18,0.0
14017,Cumulative number of probable Ebola deaths,Senegal,2015-09-18,0.0
14018,Cumulative number of suspected Ebola deaths,Senegal,2015-09-18,0.0
14019,"Cumulative number of confirmed, probable and suspected Ebola deaths",Senegal,2015-09-18,0.0
14020,Cumulative number of confirmed Ebola deaths,Spain,2015-09-18,0.0
14021,Cumulative number of probable Ebola deaths,Spain,2015-09-18,0.0
14022,Cumulative number of suspected Ebola deaths,Spain,2015-09-18,0.0
14023,"Cumulative number of confirmed, probable and suspected Ebola deaths",Spain,2015-09-18,0.0
14024,Cumulative number of confirmed Ebola deaths,United States of America,2015-09-18,1.0
14025,Cumulative number of probable Ebola deaths,United States of America,2015-09-18,0.0
14026,Cumulative number of suspected Ebola deaths,United States of America,2015-09-18,0.0
14027,"Cumulative number of confirmed, probable and suspected Ebola deaths",United States of America,2015-09-18,1.0
14028,"Cumulative number of confirmed, probable and suspected Ebola deaths",Liberia,2015-09-21,4806.0
14029,"Cumulative number of confirmed, probable and suspected Ebola deaths",Sierra Leone,2015-09-21,3955.0
14030,Cumulative number of confirmed Ebola deaths,Sierra Leone,2015-09-21,3589.0
14031,Cumulative number of probable Ebola deaths,Sierra Leone,2015-09-21,208.0
14032,Cumulative number of suspected Ebola deaths,Sierra Leone,2015-09-21,158.0
